Sample in Buffer,Sample in Window,TRIGGER,ap_done_OBUF,frame_out2_pixel_d0[95:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,BINARY
1087,1087,0,0,000000000000000000000000010000010000000000000000000000000100011000000000000000000000000000000000
1088,1088,0,0,000000000000000000000000010000010000000000000000000000000100011000000000000000000000000000000000
1089,1089,0,0,000000000000000000000000010000010000000000000000000000000100011000000000000000000000000000000000
1090,1090,0,0,000000000000000000000000010000100000000000000000000000000100011100000000000000000000000000000000
1091,1091,0,0,000000000000000000000000010000100000000000000000000000000100011100000000000000000000000000000000
1092,1092,0,0,000000000000000000000000010000100000000000000000000000000100011100000000000000000000000000000000
1093,1093,0,0,000000000000000000000000010000100000000000000000000000000100011100000000000000000000000000000000
1094,1094,0,0,000000000000000000000000010000100000000000000000000000000100011100000000000000000000000000000000
1095,1095,0,0,000000000000000000000000010001100000000000000000000000000100101100000000000000000000000000000000
1096,1096,0,0,000000000000000000000000010001100000000000000000000000000100101100000000000000000000000000000000
1097,1097,0,0,000000000000000000000000010001100000000000000000000000000100101100000000000000000000000000000000
1098,1098,0,0,000000000000000000000000010001100000000000000000000000000100101100000000000000000000000000000000
1099,1099,0,0,000000000000000000000000010001100000000000000000000000000100101100000000000000000000000000000000
1100,1100,0,0,000000000000000000000000010010100000000000000000000000000101010000000000000000000000000000000000
1101,1101,0,0,000000000000000000000000010010100000000000000000000000000101010000000000000000000000000000000000
1102,1102,0,0,000000000000000000000000010010100000000000000000000000000101010000000000000000000000000000000000
1103,1103,0,0,000000000000000000000000010010100000000000000000000000000101010000000000000000000000000000000000
1104,1104,0,0,000000000000000000000000010010100000000000000000000000000101010000000000000000000000000000000000
1105,1105,0,0,000000000000000000000000010011010000000000000000000000000101001000000000000000000000000000000000
1106,1106,0,0,000000000000000000000000010011010000000000000000000000000101001000000000000000000000000000000000
1107,1107,0,0,000000000000000000000000010011010000000000000000000000000101001000000000000000000000000000000000
1108,1108,0,0,000000000000000000000000010011010000000000000000000000000101001000000000000000000000000000000000
1109,1109,0,0,000000000000000000000000010011010000000000000000000000000101001000000000000000000000000000000000
1110,1110,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1111,1111,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1112,1112,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1113,1113,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1114,1114,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1115,1115,0,0,000000000000000000000000010010100000000000000000000000000100111100000000000000000000000000000000
1116,1116,0,0,000000000000000000000000010010100000000000000000000000000100111100000000000000000000000000000000
1117,1117,0,0,000000000000000000000000010010100000000000000000000000000100111100000000000000000000000000000000
1118,1118,0,0,000000000000000000000000010010100000000000000000000000000100111100000000000000000000000000000000
1119,1119,0,0,000000000000000000000000010010100000000000000000000000000100111100000000000000000000000000000000
1120,1120,0,0,000000000000000000000000010011110000000000000000000000000100111100000000000000000000000000000000
1121,1121,0,0,000000000000000000000000010011110000000000000000000000000100111100000000000000000000000000000000
1122,1122,0,0,000000000000000000000000010011110000000000000000000000000100111100000000000000000000000000000000
1123,1123,0,0,000000000000000000000000010011110000000000000000000000000100111100000000000000000000000000000000
1124,1124,0,0,000000000000000000000000010011110000000000000000000000000100111100000000000000000000000000000000
1125,1125,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1126,1126,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1127,1127,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1128,1128,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1129,1129,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1130,1130,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1131,1131,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1132,1132,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1133,1133,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1134,1134,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000000000000
1135,1135,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1136,1136,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1137,1137,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1138,1138,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1139,1139,0,0,000000000000000000000000010010110000000000000000000000000101000000000000000000000000000000000000
1140,1140,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1141,1141,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1142,1142,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1143,1143,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1144,1144,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1145,1145,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1146,1146,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1147,1147,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1148,1148,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1149,1149,0,0,000000000000000000000000010000010000000000000000000000000100101100000000000000000000000000000000
1150,1150,0,0,000000000000000000000000001110110000000000000000000000000100101000000000000000000000000000000000
1151,1151,0,0,000000000000000000000000001110110000000000000000000000000100101000000000000000000000000000000000
1152,1152,0,0,000000000000000000000000001110110000000000000000000000000100101000000000000000000000000000000000
1153,1153,0,0,000000000000000000000000001110110000000000000000000000000100101000000000000000000000000000000000
1154,1154,0,0,000000000000000000000000001110110000000000000000000000000100101000000000000000000000000000000000
1155,1155,0,0,000000000000000000000000001101110000000000000000000000000100011000000000000000000000000000000000
1156,1156,0,0,000000000000000000000000001101110000000000000000000000000100011000000000000000000000000000000000
1157,1157,0,0,000000000000000000000000001101110000000000000000000000000100011000000000000000000000000000000000
1158,1158,0,0,000000000000000000000000001101110000000000000000000000000100011000000000000000000000000000000000
1159,1159,0,0,000000000000000000000000001101110000000000000000000000000100011000000000000000000000000000000000
1160,1160,0,0,000000000000000000000000001101100000000000000000000000000100000000000000000000000000000000000000
1161,1161,0,0,000000000000000000000000001101100000000000000000000000000100000000000000000000000000000000000000
1162,1162,0,0,000000000000000000000000001101100000000000000000000000000100000000000000000000000000000000000000
1163,1163,0,0,000000000000000000000000001101100000000000000000000000000100000000000000000000000000000000000000
1164,1164,0,0,000000000000000000000000001101100000000000000000000000000100000000000000000000000000000000000101
1165,1165,0,0,000000000000000000000000001100100000000000000000000000000011110000000000000000000000000000000101
1166,1166,0,0,000000000000000000000000001100100000000000000000000000000011110000000000000000000000000000000101
1167,1167,0,0,000000000000000000000000001100100000000000000000000000000011110000000000000000000000000000000101
1168,1168,0,0,000000000000000000000000001100100000000000000000000000000011110000000000000000000000000000000101
1169,1169,0,0,000000000000000000000000001100100000000000000000000000000011110000000000000000000000000000001111
1170,1170,0,0,000000000000000000000000001100100000000000000000000000000011011100000000000000000000000000001111
1171,1171,0,0,000000000000000000000000001100100000000000000000000000000011011100000000000000000000000000001111
1172,1172,0,0,000000000000000000000000001100100000000000000000000000000011011100000000000000000000000000001111
1173,1173,0,0,000000000000000000000000001100100000000000000000000000000011011100000000000000000000000000001111
1174,1174,0,0,000000000000000000000000001100100000000000000000000000000011011100000000000000000000000000010101
1175,1175,0,0,000000000000000000000000001011100000000000000000000000000011001100000000000000000000000000010101
1176,1176,0,0,000000000000000000000000001011100000000000000000000000000011001100000000000000000000000000010101
1177,1177,0,0,000000000000000000000000001011100000000000000000000000000011001100000000000000000000000000010101
1178,1178,0,0,000000000000000000000000001011100000000000000000000000000011001100000000000000000000000000010101
1179,1179,0,0,000000000000000000000000001011100000000000000000000000000011001100000000000000000000000000011001
1180,1180,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000011001
1181,1181,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000011001
1182,1182,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000011001
1183,1183,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000011001
1184,1184,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000011000
1185,1185,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000011000
1186,1186,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000011000
1187,1187,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000011000
1188,1188,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000011000
1189,1189,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000011000
1190,1190,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000011000
1191,1191,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000011000
1192,1192,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000011000
1193,1193,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000011000
1194,1194,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000010011
1195,1195,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000010011
1196,1196,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000010011
1197,1197,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000010011
1198,1198,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000010011
1199,1199,0,0,000000000000000000000000001011000000000000000000000000000011000100000000000000000000000000010100
1200,1200,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000010100
1201,1201,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000010100
1202,1202,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000010100
1203,1203,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000010100
1204,1204,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000010100
1205,1205,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000010100
1206,1206,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000010100
1207,1207,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000010100
1208,1208,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000010100
1209,1209,0,0,000000000000000000000000001011010000000000000000000000000011001000000000000000000000000000001110
1210,1210,0,0,000000000000000000000000001100010000000000000000000000000011011000000000000000000000000000001110
1211,1211,0,0,000000000000000000000000001100010000000000000000000000000011011000000000000000000000000000001110
1212,1212,0,0,000000000000000000000000001100010000000000000000000000000011011000000000000000000000000000001110
1213,1213,0,0,000000000000000000000000001100010000000000000000000000000011011000000000000000000000000000001110
1214,1214,0,0,000000000000000000000000001100010000000000000000000000000011011000000000000000000000000000001101
1215,1215,0,0,000000000000000000000000001100000000000000000000000000000011010100000000000000000000000000001101
1216,1216,0,0,000000000000000000000000001100000000000000000000000000000011010100000000000000000000000000001101
1217,1217,0,0,000000000000000000000000001100000000000000000000000000000011010100000000000000000000000000001101
1218,1218,0,0,000000000000000000000000001100000000000000000000000000000011010100000000000000000000000000001101
1219,1219,0,0,000000000000000000000000001100000000000000000000000000000011010100000000000000000000000001010101
1220,1220,0,0,000000000000000000000000011001000000000000000000000000001000110000000000000000000000000001010101
1221,1221,0,0,000000000000000000000000011001000000000000000000000000001000110000000000000000000000000001010101
1222,1222,0,0,000000000000000000000000011001000000000000000000000000001000110000000000000000000000000001010101
1223,1223,0,0,000000000000000000000000011001000000000000000000000000001000110000000000000000000000000001010101
1224,1224,0,0,000000000000000000000000011001000000000000000000000000001000110000000000000000000000000001010000
1225,1225,0,0,000000000000000000000000010111110000000000000000000000001000011100000000000000000000000001010000
1226,1226,0,0,000000000000000000000000010111110000000000000000000000001000011100000000000000000000000001010000
1227,1227,0,0,000000000000000000000000010111110000000000000000000000001000011100000000000000000000000001010000
1228,1228,0,0,000000000000000000000000010111110000000000000000000000001000011100000000000000000000000001010000
1229,1229,0,0,000000000000000000000000010111110000000000000000000000001000011100000000000000000000000001010011
1230,1230,0,0,000000000000000000000000010110000000000000000000000000000111101100000000000000000000000001010011
1231,1231,0,0,000000000000000000000000010110000000000000000000000000000111101100000000000000000000000001010011
1232,1232,0,0,000000000000000000000000010110000000000000000000000000000111101100000000000000000000000001010011
1233,1233,0,0,000000000000000000000000010110000000000000000000000000000111101100000000000000000000000001010011
1234,1234,0,0,000000000000000000000000010110000000000000000000000000000111101100000000000000000000000001001011
1235,1235,0,0,000000000000000000000000010001100000000000000000000000000111100000000000000000000000000001001011
1236,1236,0,0,000000000000000000000000010001100000000000000000000000000111100000000000000000000000000001001011
1237,1237,0,0,000000000000000000000000010001100000000000000000000000000111100000000000000000000000000001001011
1238,1238,0,0,000000000000000000000000010001100000000000000000000000000111100000000000000000000000000001001011
1239,1239,0,0,000000000000000000000000010001100000000000000000000000000111100000000000000000000000000001001101
1240,1240,0,0,000000000000000000000000010000110000000000000000000000000111010100000000000000000000000001001101
1241,1241,0,0,000000000000000000000000010000110000000000000000000000000111010100000000000000000000000001001101
1242,1242,0,0,000000000000000000000000010000110000000000000000000000000111010100000000000000000000000001001101
1243,1243,0,0,000000000000000000000000010000110000000000000000000000000111010100000000000000000000000001001101
1244,1244,0,0,000000000000000000000000010000110000000000000000000000000111010100000000000000000000000001001011
1245,1245,0,0,000000000000000000000000001111000000000000000000000000000111001100000000000000000000000001001011
1246,1246,0,0,000000000000000000000000001111000000000000000000000000000111001100000000000000000000000001001011
1247,1247,0,0,000000000000000000000000001111000000000000000000000000000111001100000000000000000000000001001011
1248,1248,0,0,000000000000000000000000001111000000000000000000000000000111001100000000000000000000000001001011
1249,1249,0,0,000000000000000000000000001111000000000000000000000000000111001100000000000000000000000001001001
1250,1250,0,0,000000000000000000000000001110100000000000000000000000000111000100000000000000000000000001001001
1251,1251,0,0,000000000000000000000000001110100000000000000000000000000111000100000000000000000000000001001001
1252,1252,0,0,000000000000000000000000001110100000000000000000000000000111000100000000000000000000000001001001
1253,1253,0,0,000000000000000000000000001110100000000000000000000000000111000100000000000000000000000001001001
1254,1254,0,0,000000000000000000000000001110100000000000000000000000000111000100000000000000000000000001001000
1255,1255,0,0,000000000000000000000000001110010000000000000000000000000111000000000000000000000000000001001000
1256,1256,0,0,000000000000000000000000001110010000000000000000000000000111000000000000000000000000000001001000
1257,1257,0,0,000000000000000000000000001110010000000000000000000000000111000000000000000000000000000001001000
1258,1258,0,0,000000000000000000000000001110010000000000000000000000000111000000000000000000000000000001001000
1259,1259,0,0,000000000000000000000000001110010000000000000000000000000111000000000000000000000000000001000011
1260,1260,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
1261,1261,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
1262,1262,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
1263,1263,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
1264,1264,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
1265,1265,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
1266,1266,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
1267,1267,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
1268,1268,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000011
1269,1269,0,0,000000000000000000000000001101000000000000000000000000000111010100000000000000000000000001000010
1270,1270,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000001000010
1271,1271,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000001000010
1272,1272,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000001000010
1273,1273,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000001000010
1274,1274,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000000111111
1275,1275,0,0,000000000000000000000000001100000000000000000000000000000111000100000000000000000000000000111111
1276,1276,0,0,000000000000000000000000001100000000000000000000000000000111000100000000000000000000000000111111
1277,1277,0,0,000000000000000000000000001100000000000000000000000000000111000100000000000000000000000000111111
1278,1278,0,0,000000000000000000000000001100000000000000000000000000000111000100000000000000000000000000111111
1279,1279,0,0,000000000000000000000000001100000000000000000000000000000111000100000000000000000000000000111110
1280,1280,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111110
1281,1281,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111110
1282,1282,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111110
1283,1283,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111110
1284,1284,0,0,000000000000000000000000001101000000000000000000000000000111000000000000000000000000000000111100
1285,1285,0,0,000000000000000000000000001100100000000000000000000000000110111000000000000000000000000000111100
1286,1286,0,0,000000000000000000000000001100100000000000000000000000000110111000000000000000000000000000111100
1287,1287,0,0,000000000000000000000000001100100000000000000000000000000110111000000000000000000000000000111100
1288,1288,0,0,000000000000000000000000001100100000000000000000000000000110111000000000000000000000000000111100
1289,1289,0,0,000000000000000000000000001100100000000000000000000000000110111000000000000000000000000000111110
1290,1290,0,0,000000000000000000000000001011110000000000000000000000000110011000000000000000000000000000111110
1291,1291,0,0,000000000000000000000000001011110000000000000000000000000110011000000000000000000000000000111110
1292,1292,0,0,000000000000000000000000001011110000000000000000000000000110011000000000000000000000000000111110
1293,1293,0,0,000000000000000000000000001011110000000000000000000000000110011000000000000000000000000000111110
1294,1294,0,0,000000000000000000000000001011110000000000000000000000000110011000000000000000000000000000111011
1295,1295,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000111011
1296,1296,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000111011
1297,1297,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000111011
1298,1298,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000111011
1299,1299,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000110101
1300,1300,0,0,000000000000000000000000001100000000000000000000000000000110001000000000000000000000000000110101
1301,1301,0,0,000000000000000000000000001100000000000000000000000000000110001000000000000000000000000000110101
1302,1302,0,0,000000000000000000000000001100000000000000000000000000000110001000000000000000000000000000110101
1303,1303,0,0,000000000000000000000000001100000000000000000000000000000110001000000000000000000000000000110101
1304,1304,0,0,000000000000000000000000001100000000000000000000000000000110001000000000000000000000000000110010
1305,1305,0,0,000000000000000000000000001011010000000000000000000000000101111100000000000000000000000000110010
1306,1306,0,0,000000000000000000000000001011010000000000000000000000000101111100000000000000000000000000110010
1307,1307,0,0,000000000000000000000000001011010000000000000000000000000101111100000000000000000000000000110010
1308,1308,0,0,000000000000000000000000001011010000000000000000000000000101111100000000000000000000000000110010
1309,1309,0,0,000000000000000000000000001011010000000000000000000000000101111100000000000000000000000000110000
1310,1310,0,0,000000000000000000000000001001100000000000000000000000000110001000000000000000000000000000110000
1311,1311,0,0,000000000000000000000000001001100000000000000000000000000110001000000000000000000000000000110000
1312,1312,0,0,000000000000000000000000001001100000000000000000000000000110001000000000000000000000000000110000
1313,1313,0,0,000000000000000000000000001001100000000000000000000000000110001000000000000000000000000000110000
1314,1314,0,0,000000000000000000000000001001100000000000000000000000000110001000000000000000000000000000110101
1315,1315,0,0,000000000000000000000000001001100000000000000000000000000101110100000000000000000000000000110101
1316,1316,0,0,000000000000000000000000001001100000000000000000000000000101110100000000000000000000000000110101
1317,1317,0,0,000000000000000000000000001001100000000000000000000000000101110100000000000000000000000000110101
1318,1318,0,0,000000000000000000000000001001100000000000000000000000000101110100000000000000000000000000110101
1319,1319,0,0,000000000000000000000000001001100000000000000000000000000101110100000000000000000000000000110111
1320,1320,0,0,000000000000000000000000001010000000000000000000000000000101111100000000000000000000000000110111
1321,1321,0,0,000000000000000000000000001010000000000000000000000000000101111100000000000000000000000000110111
1322,1322,0,0,000000000000000000000000001010000000000000000000000000000101111100000000000000000000000000110111
1323,1323,0,0,000000000000000000000000001010000000000000000000000000000101111100000000000000000000000000110111
1324,1324,0,0,000000000000000000000000001010000000000000000000000000000101111100000000000000000000000000111001
1325,1325,0,0,000000000000000000000000001010100000000000000000000000000110000100000000000000000000000000111001
1326,1326,0,0,000000000000000000000000001010100000000000000000000000000110000100000000000000000000000000111001
1327,1327,0,0,000000000000000000000000001010100000000000000000000000000110000100000000000000000000000000111001
1328,1328,0,0,000000000000000000000000001010100000000000000000000000000110000100000000000000000000000000111001
1329,1329,0,0,000000000000000000000000001010100000000000000000000000000110000100000000000000000000000000111010
1330,1330,0,0,000000000000000000000000001010110000000000000000000000000110001000000000000000000000000000111010
1331,1331,0,0,000000000000000000000000001010110000000000000000000000000110001000000000000000000000000000111010
1332,1332,0,0,000000000000000000000000001010110000000000000000000000000110001000000000000000000000000000111010
1333,1333,0,0,000000000000000000000000001010110000000000000000000000000110001000000000000000000000000000111010
1334,1334,0,0,000000000000000000000000001010110000000000000000000000000110001000000000000000000000000000111011
1335,1335,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000111011
1336,1336,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000111011
1337,1337,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000111011
1338,1338,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000111011
1339,1339,0,0,000000000000000000000000001011000000000000000000000000000110001100000000000000000000000000101111
1340,1340,0,0,000000000000000000000000001011110000000000000000000000000110101100000000000000000000000000101111
1341,1341,0,0,000000000000000000000000001011110000000000000000000000000110101100000000000000000000000000101111
1342,1342,0,0,000000000000000000000000001011110000000000000000000000000110101100000000000000000000000000101111
1343,1343,0,0,000000000000000000000000001011110000000000000000000000000110101100000000000000000000000000101111
1344,1344,0,0,000000000000000000000000001011110000000000000000000000000110101100000000000000000000000000011110
1345,1345,0,0,000000000000000000000000001100100000000000000000000000000111001100000000000000000000000000011110
1346,1346,0,0,000000000000000000000000001100100000000000000000000000000111001100000000000000000000000000011110
1347,1347,0,0,000000000000000000000000001100100000000000000000000000000111001100000000000000000000000000011110
1348,1348,0,0,000000000000000000000000001100100000000000000000000000000111001100000000000000000000000000011110
1349,1349,0,0,000000000000000000000000001100100000000000000000000000000111001100000000000000000000000000011010
1350,1350,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000000011010
1351,1351,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000000011010
1352,1352,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000000011010
1353,1353,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000000011010
1354,1354,0,0,000000000000000000000000001100110000000000000000000000000111010000000000000000000000000000001101
1355,1355,0,0,000000000000000000000000001110100000000000000000000000000111101100000000000000000000000000001101
1356,1356,0,0,000000000000000000000000001110100000000000000000000000000111101100000000000000000000000000001101
1357,1357,0,0,000000000000000000000000001110100000000000000000000000000111101100000000000000000000000000001101
1358,1358,0,0,000000000000000000000000001110100000000000000000000000000111101100000000000000000000000000001101
1359,1359,0,0,000000000000000000000000001110100000000000000000000000000111101100000000000000000000000000000100
1360,1360,0,0,000000000000000000000000010000000000000000000000000000000111110000000000000000000000000000000100
1361,1361,0,0,000000000000000000000000010000000000000000000000000000000111110000000000000000000000000000000100
1362,1362,0,0,000000000000000000000000010000000000000000000000000000000111110000000000000000000000000000000100
1363,1363,0,0,000000000000000000000000010000000000000000000000000000000111110000000000000000000000000000000100
1364,1364,0,0,000000000000000000000000010000000000000000000000000000000111110000000000000000000000000000000000
1365,1365,0,0,000000000000000000000000010000100000000000000000000000000111111000000000000000000000000000000000
1366,1366,0,0,000000000000000000000000010000100000000000000000000000000111111000000000000000000000000000000000
1367,1367,0,0,000000000000000000000000010000100000000000000000000000000111111000000000000000000000000000000000
1368,1368,0,0,000000000000000000000000010000100000000000000000000000000111111000000000000000000000000000000000
1369,1369,0,0,000000000000000000000000010000100000000000000000000000000111111000000000000000000000000000000000
1370,1370,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1371,1371,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1372,1372,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1373,1373,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1374,1374,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1375,1375,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1376,1376,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1377,1377,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1378,1378,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1379,1379,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1380,1380,0,0,000000000000000000000000010100010000000000000000000000001000001100000000000000000000000000000000
1381,1381,0,0,000000000000000000000000010100010000000000000000000000001000001100000000000000000000000000000000
1382,1382,0,0,000000000000000000000000010100010000000000000000000000001000001100000000000000000000000000000000
1383,1383,0,0,000000000000000000000000010100010000000000000000000000001000001100000000000000000000000000000000
1384,1384,0,0,000000000000000000000000010100010000000000000000000000001000001100000000000000000000000000000000
1385,1385,0,0,000000000000000000000000010101010000000000000000000000001000011100000000000000000000000000000000
1386,1386,0,0,000000000000000000000000010101010000000000000000000000001000011100000000000000000000000000000000
1387,1387,0,0,000000000000000000000000010101010000000000000000000000001000011100000000000000000000000000000000
1388,1388,0,0,000000000000000000000000010101010000000000000000000000001000011100000000000000000000000000000000
1389,1389,0,0,000000000000000000000000010101010000000000000000000000001000011100000000000000000000000000000000
1390,1390,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1391,1391,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1392,1392,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1393,1393,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1394,1394,0,0,000000000000000000000000010011110000000000000000000000001000000100000000000000000000000000000000
1395,1395,0,0,000000000000000000000000010101110000000000000000000000001000010000000000000000000000000000000000
1396,1396,0,0,000000000000000000000000010101110000000000000000000000001000010000000000000000000000000000000000
1397,1397,0,0,000000000000000000000000010101110000000000000000000000001000010000000000000000000000000000000000
1398,1398,0,0,000000000000000000000000010101110000000000000000000000001000010000000000000000000000000000000000
1399,1399,0,0,000000000000000000000000010101110000000000000000000000001000010000000000000000000000000000000000
1400,1400,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1401,1401,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1402,1402,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1403,1403,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1404,1404,0,0,000000000000000000000000010101100000000000000000000000001000001100000000000000000000000000000000
1405,1405,0,0,000000000000000000000000010110110000000000000000000000000111111000000000000000000000000000000000
1406,1406,0,0,000000000000000000000000010110110000000000000000000000000111111000000000000000000000000000000000
1407,1407,0,0,000000000000000000000000010110110000000000000000000000000111111000000000000000000000000000000000
1408,1408,0,0,000000000000000000000000010110110000000000000000000000000111111000000000000000000000000000000000
1409,1409,0,0,000000000000000000000000010110110000000000000000000000000111111000000000000000000000000000000000
